TP_FG_J0,TP_FG_J01,TP_FG_J02,TP_FG_J03,TP_FG_J04,TP_FG_J05,TP_FG_J06,TP_FG_J07,TP_FG_J08,TP_FG_J09,TP_FG_J10,TP_FG_J11,TP_FG_J12,date,TP_FG_J011,TP_FG_J012,TP_FG_J021,TP_FG_J022,TP_FG_J031,TP_FG_J032,TP_FG_J041,TP_FG_J043,TP_FG_J044,TP_FG_J045,TP_FG_J051,TP_FG_J052,TP_FG_J053,TP_FG_J054,TP_FG_J055,TP_FG_J056,TP_FG_J061,TP_FG_J062,TP_FG_J063,TP_FG_J071,TP_FG_J072,TP_FG_J073,TP_FG_J081,TP_FG_J082,TP_FG_J083,TP_FG_J091,TP_FG_J092,TP_FG_J093,TP_FG_J094,TP_FG_J095,TP_FG_J096,TP_FG_J101,TP_FG_J102,TP_FG_J104,TP_FG_J105,TP_FG_J111,TP_FG_J112,TP_FG_J121,TP_FG_J123,TP_FG_J124,TP_FG_J125,TP_FG_J126,TP_FG_J127,TP_FE_OKTG01,TP_FE_OKTG02,TP_FE_OKTG03,TP_FE_OKTG04,TP_FE_OKTG05,TP_FE_OKTG27,TP_FE_OKTG28,overnight_borrowing,ipi,usdtry,commodity_index,inf_TP_FG_J0,inf_TP_FG_J01,inf_TP_FG_J02,inf_TP_FG_J03,inf_TP_FG_J04,inf_TP_FG_J05,inf_TP_FG_J06,inf_TP_FG_J07,inf_TP_FG_J08,inf_TP_FG_J09,inf_TP_FG_J10,inf_TP_FG_J11,inf_TP_FG_J12,inf_TP_FG_J011,inf_TP_FG_J012,inf_TP_FG_J021,inf_TP_FG_J022,inf_TP_FG_J031,inf_TP_FG_J032,inf_TP_FG_J041,inf_TP_FG_J043,inf_TP_FG_J044,inf_TP_FG_J045,inf_TP_FG_J051,inf_TP_FG_J052,inf_TP_FG_J053,inf_TP_FG_J054,inf_TP_FG_J055,inf_TP_FG_J056,inf_TP_FG_J061,inf_TP_FG_J062,inf_TP_FG_J063,inf_TP_FG_J071,inf_TP_FG_J072,inf_TP_FG_J073,inf_TP_FG_J081,inf_TP_FG_J082,inf_TP_FG_J083,inf_TP_FG_J091,inf_TP_FG_J092,inf_TP_FG_J093,inf_TP_FG_J094,inf_TP_FG_J095,inf_TP_FG_J096,inf_TP_FG_J101,inf_TP_FG_J102,inf_TP_FG_J104,inf_TP_FG_J105,inf_TP_FG_J111,inf_TP_FG_J112,inf_TP_FG_J121,inf_TP_FG_J123,inf_TP_FG_J124,inf_TP_FG_J125,inf_TP_FG_J126,inf_TP_FG_J127,d_usdtry,d_commodity,log_ipi,output_gap,F_iner,F_imp
148.84,154.65,192.02,103.27,167.74,132.28,121.93,150.43,106.59,125.46,160.59,181.23,154.5,2008-02-01,155.47,141.44,187.02,192.16,99.43,114.93,223.73,134.79,147.4,155.24,144.13,115.17,112.49,140.73,140.82,136.12,87.68,152.69,160.93,110.77,169.01,167.56,127.56,48.42,115.45,76.92,125.74,156.37,153.61,149.81,150.94,166.19,172.67,166.09,146.18,176.98,185.78,129.51,186.88,179.81,166.93,158.72,182.14,148.84,151.15,140.6,138.93,144.38,146.85,147.88,15.25,53.068992,1.18817143,161.4178098503402,1.284756328629033,4.930436036115715,0.020833333408631916,-7.182285832326407,0.38825721502133703,0.8579181800708824,0.07384009852673401,0.5399113265474043,0.12203709564344578,0.0,-0.031130342996466,0.8923434575955902,1.7103360974198623,5.181138261974283,0.8021338483428231,0.3106091502760755,0.0,-7.458917128248466,-6.362450396876085,0.9881947190400808,0.5132221462545772,0.20373521478438406,0.08377638640455487,0.41019280930862934,-0.2688057113918063,1.288377846429789,0.6558803008743119,0.3271928375973232,1.5547807087680887,-0.022807617843145778,0.11795545273285413,0.18659042607280796,0.3798846826096103,0.80794118578984,0.3946665411044492,0.0,-2.3271105251029045,0.3123104820105027,0.0,0.13529109540426631,0.192036930095707,-1.6656292108576665,0.9052262839889025,1.8589635958853101,-0.2043761230747343,0.0,0.0,0.10266589998657594,0.9994404600986329,-0.03229105027786616,0.7206819521955232,5.098917697335814,0.5576948256434733,-0.6032209888120477,0.0,0.0,1.5038875333467705,4.461561603919328,3.971592802877622,7.480182485251907,-1.313891854088973,-1.510249789383774
150.27,156.26,192.42,105.13,168.36,133.76,122.03,152.21,107.05,127.09,161.22,183.42,157.89,2008-03-01,157.05,143.57,193.37,192.16,100.53,119.37,225.29,135.48,148.14,155.4,144.61,115.31,113.35,141.24,141.42,140.46,87.72,152.81,161.26,110.02,173.67,170.03,127.56,49.89,115.71,78.11,125.57,157.59,159.61,147.68,152.88,165.93,175.06,166.09,146.44,179.21,187.25,130.0,198.64,180.65,165.85,158.72,186.65,150.27,152.97,142.43,140.13,146.31,148.32,149.4,15.25,53.07105801,1.23237619,171.1564311694786,0.9561772559213644,1.0356787437519444,0.20809496636413627,1.7850761904426804,0.3689382346104608,1.1126261222799805,0.0819806571574766,1.176328658184289,0.43063163346461764,1.290851422538264,0.39153587820557334,1.2011662312038318,2.170449169599653,1.0111439023006596,1.4947122250269729,3.3389889055199795,0.0,1.1002311425347244,3.7904665726279596,0.6948493504066455,0.5106016199392549,0.5007792829907487,0.10301314328415856,0.3324793531689352,0.12148561022087279,0.7616048148803678,0.36174100517092356,0.4251707085107803,3.1385901098169633,0.045610034998144755,0.07855974217454431,0.20484814264722928,-0.6793812081529182,2.719906198888644,1.4633395990560238,0.0,2.9907630363033455,0.22495250877421213,1.535216890162694,-0.13529109540426631,0.777172977856111,3.8316416933412256,-1.4320053774747876,1.277089307529522,-0.15656994647352818,1.374651387995307,0.0,0.17770491997897153,1.25215707160935,0.7881444437953355,0.377635222008621,6.102744156004913,0.46607197501025155,-0.6490797474235421,0.0,2.445958322091979,3.6528655650959556,5.858184470189354,3.9716317327631847,7.567715930945607,-1.213915941423342,-0.029939995509031685
152.79,157.84,192.47,117.42,169.57,134.45,122.1,155.83,107.09,126.92,161.42,186.61,159.14,2008-04-01,158.63,144.99,194.24,192.16,112.1,133.97,227.02,136.65,149.27,156.4,145.11,115.33,112.81,142.29,143.44,143.0,87.76,152.87,161.58,111.81,179.95,172.95,127.56,49.47,115.84,78.15,126.3,159.14,158.01,147.06,154.63,166.02,176.73,166.09,146.73,182.55,188.4,131.07,201.34,181.4,165.53,158.72,186.77,152.79,155.21,146.07,143.32,149.75,150.93,152.34,15.25,52.4398529,1.29671429,177.7831349859332,1.6630753526987618,1.006057514576142,0.025981449391387912,11.05595710483005,0.7161277016665579,0.5145233378482494,0.057346497291010934,2.3504523165947866,0.03735873770924769,-0.1338530178984776,0.1239772040770859,1.724227241458287,0.7885729915591888,1.0010220435708206,0.9842053385499483,0.44890558086327914,0.0,10.893513966078494,11.538798118194737,0.7649658138142001,0.8598884424506181,0.759897406000487,0.6414390177663876,0.3451611876300831,0.017343045482309805,-0.47753893367090683,0.7406657497414315,1.4182643120782323,1.7921879529032125,0.04558924172881618,0.039256739577631095,0.1982406794686753,1.61388347119642,3.552208776601695,1.7027643313783258,0.0,-0.8454156633328935,0.11228677491601502,0.05119672452797985,0.5796657355572776,0.9787594315408654,-1.0075017531058883,-0.42071039864666204,1.1381866555321807,0.05422503521925748,0.9494371897413423,0.0,0.1978374967340102,1.8465805546347802,0.6122739744934158,0.8197081175872256,1.350088010136563,0.41430800873873963,-0.19313181209872354,0.0,0.06427079649231615,5.088942826645742,3.7986524246628406,3.9596668537809623,6.472625579591895,-0.8932380007490889,-1.3531171940968736
155.07,158.24,192.48,131.5,170.26,137.28,122.17,158.27,107.05,128.93,162.89,189.71,157.84,2008-05-01,158.99,146.08,194.37,192.16,128.6,139.48,228.96,138.38,150.75,156.1,151.26,116.52,114.29,143.67,145.56,144.69,87.86,152.91,161.63,112.4,184.16,176.05,127.56,48.69,115.93,78.35,127.55,160.3,160.46,149.82,165.27,167.76,179.68,166.09,147.66,185.87,188.84,132.76,191.65,182.12,163.96,158.72,186.85,155.07,157.59,149.95,147.25,153.05,153.3,155.12,15.75,52.23647823,1.24699524,190.22741292770888,1.4812198311434877,0.2531006160042537,0.00519547993365066,11.32496009817796,0.4060859536875405,2.0830253024778145,0.05731362993097733,1.5536765887667947,-0.03735873770924769,1.5712654707751739,0.9065462473287766,1.6475712819073784,-0.8202456235029132,0.226686074025384,0.7489642321556467,0.06690512588418684,0.0,13.731548172540453,4.030532751855542,0.8509196480947168,1.2580611696588306,0.9866088962146691,-0.19200005898243333,4.150813492488137,1.0265347853386508,1.3034090292677547,0.9651774465027962,1.467154344708188,1.1748892489083396,0.11388225806578944,0.026162600711732154,0.030939637015503507,0.5262935300314631,2.312591044853285,1.776551021788375,0.0,-1.5892755045007867,0.07766320449036357,0.2555911934543964,0.9848415231375363,0.7262741666118622,1.5386368162102038,1.8593906751661393,6.654533366539539,1.0426123566775303,1.6554346788427488,0.0,0.6318170411643287,1.8023396518616508,0.2332733535823195,1.2811455220319345,-4.932422947471338,0.39612727855447005,-0.9529951635937728,0.0,0.04282426059774025,-3.909674626480647,6.76558018469251,3.955781067496588,6.199249917290128,-0.6240660351519871,-0.7035556411805609
154.51,152.86,192.49,130.96,172.48,138.71,122.31,160.84,107.76,129.83,166.78,191.82,158.15,2008-06-01,153.07,148.77,194.51,192.16,128.23,138.33,231.46,139.93,151.13,158.94,153.53,116.98,115.91,144.74,147.86,145.26,88.06,152.96,161.75,112.72,188.33,180.19,143.39,47.15,117.04,78.15,127.98,161.96,160.67,151.72,171.7,174.68,185.21,166.09,149.78,188.09,189.61,134.07,189.72,182.69,163.3,158.72,186.92,154.51,159.17,151.62,148.39,154.88,152.72,154.07,16.25,52.45696491,1.2278,199.2191448670928,-0.36178087137308523,-3.459039805966402,0.0051952100174723626,-0.41149185549400613,1.2954607264720863,1.0362787035546717,0.11452880833031642,1.6107646683881427,0.6610517066417465,0.6956280949415472,2.360045228932517,1.1060841935350396,0.19620880372981375,-3.794597405700184,1.8247072322493452,0.07200164886249638,0.0,-0.2881285332493988,-0.8279086920725653,1.085975661179095,1.1138773496957022,0.2517557974734075,1.8029944990646918,1.4895777242924346,0.3940047923645551,1.4074949991147,0.7420026415354108,1.5677507384994627,0.3931717429031423,0.22737617799748477,0.03269362830318201,0.07421609592928036,0.28429301308339205,2.2390798233082876,2.324380413766125,11.698134858509057,-3.2139661115142992,0.9529196029558484,-0.2555911934543964,0.3365557123493623,1.0302331548452948,0.13078817297333956,1.2602143300960655,3.816826775069515,4.042134202369585,3.0312825444577918,0.0,1.4255217190202174,1.187306706245117,0.40692353680267246,0.9819064761695806,-1.0121490817183165,0.31249168818971995,-0.40334956597174454,0.0,0.037456190073204,-1.55128995181682,4.618518272246863,3.9599931174467065,6.745062139353442,-0.8147319728806667,-1.0427646511321444
155.4,153.53,192.6,120.48,181.69,140.07,122.43,160.33,108.74,130.39,168.22,193.61,159.61,2008-07-01,153.67,150.48,196.21,192.16,117.98,127.25,234.0,141.93,151.39,175.23,153.9,117.6,118.31,145.51,150.23,146.78,88.26,153.05,161.59,109.28,189.64,182.92,143.39,47.34,118.14,77.66,128.1,163.72,160.35,153.97,175.95,176.53,186.83,167.05,149.14,189.93,190.49,134.46,195.54,183.73,161.68,161.4,186.92,155.4,161.47,150.96,147.13,156.01,153.64,153.65,16.75,51.41078328,1.20995217,200.80500453711232,0.5743618771219872,0.437351785606932,0.057129503748143406,-8.3408169011296,5.202065039371728,0.9756874875756161,0.09806325865522325,-0.31758908283272547,0.9053179615665208,0.4304057063218458,0.8597067875451891,0.9288394101269581,0.9189389942808823,0.3912112963624814,1.142869582362227,0.870193861340951,0.0,-8.331040789609556,-8.348847945609261,1.0914042937770319,1.4191680743544488,0.17188950417583726,9.757262420829438,0.2407053174025897,0.5286055449646554,2.0494270364918243,0.5305783334205394,1.590157294537864,1.040962693889469,0.22686035137935434,0.05882160883299292,-0.09896703968532705,-3.09934717679452,0.6931794827261584,1.5037049051131568,0.0,0.4021595006371559,0.935460516722042,-0.6289732563964812,0.09372071913746893,1.0808260460241748,-0.1993645916079423,1.4721061421129278,2.445109586416372,1.0535104983831367,0.8708796037035782,0.57633586918584,-0.4282088705572562,0.9735011541431859,0.4630368704494181,0.29047054274213835,3.021566106814433,0.5676561283165071,-0.9969926881053581,1.6744112299285518,0.0,-1.4643120109517627,0.7928861197696868,3.9398479418976615,4.859724410598165,-1.0029583123942032,-1.1806015071412608
155.02,153.48,192.62,113.19,185.55,140.07,124.31,157.84,109.23,130.7,169.07,195.12,156.39,2008-08-01,153.56,151.45,196.62,192.16,110.59,120.43,236.52,143.49,154.62,180.24,152.98,118.22,117.34,146.16,152.13,148.41,91.84,153.09,161.72,108.93,180.66,185.05,143.39,45.8,119.01,77.26,128.82,163.65,163.44,153.68,175.84,178.02,187.61,168.41,149.08,191.48,191.33,135.83,178.99,185.41,157.89,164.08,186.93,155.02,162.47,150.72,146.53,155.78,153.24,152.4,16.75,50.74616219,1.17266667,179.8254600171099,-0.24482970801811277,-0.03257222920556302,0.010383676869274439,-6.241594140725493,2.1022449392257947,0.0,1.5239007717799957,-1.5652329486385952,0.4496039137677599,0.23746611947954577,0.5040183814584154,0.7768927506590195,-2.0380452246342884,-0.0716075934644067,0.6425352480471602,0.20874177067682353,0.0,-6.468544948766031,-5.508498415824281,1.0711655594927372,1.0931368049148737,2.1111205268541156,2.8189899403661123,-0.5995846951113215,0.525825993169704,-0.8232594767857648,0.44570992975643264,1.2567965400704928,1.1043846790810719,3.976092872985504,0.026131835256837377,0.08041817884132385,-0.32079217281255623,-4.851072631221953,1.1577160042310908,0.0,-3.307151296569888,0.7337161315259522,-0.5163967065385577,0.5604872216055767,-0.04276506770128918,1.9087024370202599,-0.1885259781525761,-0.06253731122827233,0.8405069929593445,0.416622758377283,0.8108313665196931,-0.04023875045913172,0.8127781300163228,0.43999861463044354,1.0137346793508861,-8.843502371911605,0.910230047811833,-2.3720485061568652,1.6468357928276944,0.005349739201498949,-3.130046941196049,-11.034759661275206,3.9268359931904975,3.686981896217789,-1.0574153960107928,-2.3577904129621707
155.72,153.87,192.64,113.77,186.84,140.55,124.35,158.11,110.73,130.72,172.52,197.13,156.68,2008-09-01,153.89,152.67,196.93,192.16,109.4,127.12,239.75,144.25,146.85,184.01,152.03,118.73,118.72,146.73,154.42,149.14,91.84,153.18,161.77,108.66,179.48,188.03,143.39,44.78,120.94,77.2,131.16,164.1,161.56,156.95,171.93,189.49,187.62,175.53,150.06,193.36,194.22,135.95,179.37,195.57,157.71,164.08,187.12,155.72,163.12,151.45,147.6,156.4,153.97,153.08,16.75,50.56962384,1.2296381,164.8746707602684,0.45053818888893815,0.25378246905347623,0.010382598773794882,0.5111043907296775,0.6928248127300307,0.3420999701585714,0.03217244457900392,0.17091316076944807,1.3639054854564847,0.015301048151705743,2.020034143076721,1.024865567022193,0.1852621349506478,0.2146691343163809,0.8023191795604845,0.15754037053268277,0.0,-1.081877909938811,5.406285095607188,1.356394281091866,0.5282559027893541,-5.155883624769952,2.070080783429429,-0.6229324100975653,0.4304712281477663,1.1692075921356349,0.3892251149624215,1.4940744405632422,0.4906748207921474,0.0,0.05877167374572778,0.030912856903242414,-0.2481732970977646,-0.6553030613915212,1.5975465735218464,0.0,-2.252247994953027,1.608703165071823,-0.07769002074047293,1.8001870857703217,0.27459971488559276,-1.156935981415419,2.105476482766111,-2.248707342355516,6.244034915073815,0.005330064228559195,4.140848600029123,0.6552139506525556,0.9770371870919448,1.499185126929703,0.0883067244079605,0.21207732025141368,5.33487824947958,-0.11406845343309158,0.0,0.10159070516833069,4.743953795882391,-8.680109975747197,3.9233510766620117,3.4605775801193506,-0.6038584480615936,-1.8971476293635794
159.77,159.88,192.66,123.4,193.93,141.1,124.4,157.17,110.69,132.44,172.14,199.31,162.83,2008-10-01,160.24,153.53,197.25,192.16,118.68,137.8,242.66,145.08,148.2,195.91,151.92,119.68,119.66,147.87,158.01,149.23,91.88,153.25,161.72,108.04,176.22,189.56,143.39,44.56,120.94,80.82,131.59,164.89,161.68,155.86,169.95,189.52,186.09,178.91,152.44,195.48,196.48,136.65,205.25,196.08,155.08,164.08,187.24,159.77,164.71,153.33,149.97,159.21,158.17,156.94,16.75,48.04801389,1.473265,134.8449657108283,2.567575829722557,3.831544377383622,0.010381520902136288,8.125224491966243,3.7244633574242236,0.3905561506227784,0.04020100556649808,-0.5962971233816283,-0.036130431248437844,1.3072081567353067,-0.22050725583140363,1.0997991996759993,3.8501202978499016,4.043462988180213,0.5617258401956704,0.16236240818789938,0.0,8.141990543474087,8.067183635109743,1.2064572860179368,0.5737409026492557,0.915105521735704,6.266526614165802,-0.07238032887144641,0.7969506548466398,0.788660854281531,0.7739346166020233,2.2982159282737946,0.06032778277278439,0.043544524964111986,0.04568743348736248,-0.030912856903242414,-0.5722212198961962,-1.8330566669198411,0.8104072532003848,0.0,-0.4925015551580092,0.0,4.582500261959677,0.32730761856010204,0.48025868168313224,0.07424824001533992,-0.6969114872547699,-1.1583141089630544,0.015830716900655517,-0.8188213044668657,1.9072917633477182,1.573586188807674,1.0904336006726467,1.1569107792569255,0.5135741295597462,13.477803677161493,0.26043676152998074,-1.6816790696737804,0.0,0.06410941559460426,18.076112780680496,-20.10598977529714,3.872200800326847,-1.5446213264151076,-0.8821365122555165,-0.6882165731741596
161.1,161.01,192.61,126.65,197.97,143.03,124.47,155.04,110.88,134.84,172.5,201.29,162.86,2008-11-01,161.4,154.17,196.46,192.16,121.98,140.81,244.18,146.2,149.05,202.59,151.61,123.07,124.13,149.24,161.55,149.67,91.96,153.35,161.66,107.53,170.02,189.98,143.39,44.73,121.13,82.93,133.22,166.94,163.44,158.92,171.71,189.69,186.11,178.91,153.02,197.51,197.66,137.12,204.4,196.25,153.79,166.99,187.61,161.1,165.46,154.31,151.35,160.33,159.55,157.74,16.25,46.24434499,1.58785,114.3597176032316,0.8290009143448351,0.7042941013724047,-0.025955823334644634,2.599626497639651,2.0618234855290574,1.3585539608039987,0.05625427078070899,-1.3644873945781733,0.17150340440608147,1.7959177686813987,0.20891372500866368,0.9885252738293993,0.018422426285624738,0.7213064478285958,0.415990200144023,-0.40131114792600897,0.0,2.7426301445689028,2.1608105349661955,0.6244371616982214,0.7690232900976923,0.5719107262094347,3.352886215491946,-0.2042632410539369,2.79317849580778,3.6675015565970526,0.922223896756158,2.2156370107099477,0.2944130597678729,0.08703220740828854,0.06523157439399796,-0.03710804668717316,-0.473165052197988,-3.5817137249370745,0.22132063626489895,0.0,0.38078218257280305,0.15697941836441132,2.5772418812785247,1.2310868822984489,1.235588150971445,1.082687741400079,1.9442762530982982,1.0302731183585934,0.08966008881019505,0.010746910273606858,0.0,0.37975557980463037,1.0331143568811818,0.5987737989260111,0.3433542475392848,-0.4149890002988599,0.08666174426599227,-0.8353077350895965,1.757981662021546,0.19741236236496817,7.489987366976786,-16.477681829296653,3.8339391859963023,-5.279346550325448,-0.974658431951105,-0.8308146280787571
160.44,161.78,192.61,121.69,196.92,143.87,124.08,151.15,111.44,135.64,172.36,201.75,165.28,2008-12-01,162.16,155.14,196.38,192.16,116.98,136.09,245.14,147.36,149.16,199.89,151.18,125.1,125.68,150.04,163.22,150.33,92.04,153.37,156.42,106.19,159.11,190.92,143.39,43.89,121.94,82.76,134.44,168.35,163.74,161.16,175.47,189.7,186.0,178.91,153.28,198.0,197.75,137.96,213.14,195.97,152.52,170.17,187.72,160.44,165.07,153.86,150.79,159.29,158.87,156.97,15.0,44.95352289,1.53881053,101.8305731268093,-0.4105249281076695,0.4770912732959154,0.0,-3.995054909897533,-0.5317949173440084,0.5855715582133492,-0.3138204144602419,-2.5410426916988804,0.5037794029957077,0.591542689157798,-0.08119237237771415,0.22826528371178156,1.4750069332342797,0.4697746307895656,0.627204539047721,-0.04072905055796383,0.0,-4.185411685343077,-3.409503235699418,0.39238176723097595,0.7903025191318136,0.07377351865391901,-1.341701701230491,-0.284025422945966,1.6360118288620384,1.240959041950962,0.5346176860729024,1.0284291770589427,0.4400007098687375,0.08695652721844027,0.013041210242814572,-3.295066713223349,-1.2539935986680462,-6.632029026944775,0.49356886756593,0.0,-1.8957913744614086,0.6664771450958895,-0.205202558576989,0.9116105871871838,0.8410679184492231,0.18338534389359396,1.3996729376748895,2.16610807973332,0.005271620233671115,-0.059122304267056336,0.0,0.16976824188441597,0.24778147237691783,0.045522369972594845,0.6107333219170563,4.187036846326109,-0.14277703715546153,-0.8292300462469093,1.8864006999003813,0.05861508706974661,-3.13711650580466,-11.603851364595297,3.8056291313727253,-8.043334964076632,-1.6492426341809752,-2.202758926138586
160.9,164.15,192.63,111.67,198.29,143.45,124.26,152.46,112.33,138.13,172.35,203.32,170.62,2009-01-01,164.64,155.96,196.72,192.16,107.1,125.79,246.98,147.73,159.16,198.42,149.06,123.6,125.8,150.6,164.73,151.33,92.12,153.67,156.63,109.32,159.58,189.46,143.39,44.01,122.97,85.18,135.86,169.22,165.78,164.53,174.3,189.69,186.0,178.91,153.27,199.1,204.17,139.87,224.35,196.12,154.69,179.76,202.63,160.9,166.04,153.15,149.98,159.0,159.34,157.17,13.0,41.90692508,1.58905238,104.47641419441672,0.28630130964852896,1.4543256357795187,0.01038313779355704,-8.592873389100841,0.6933050720713929,-0.29235716215678664,0.14496257672647062,0.8629545334660094,0.7954638181927542,1.819095345443067,-0.005801978476327463,0.7751785428643743,3.1797856109220035,1.5177769941995045,0.5271629051671667,0.17298401667931174,0.0,-8.824000256117692,-7.870258172144506,0.7477885776657089,0.25077108265199044,6.489043024810837,-0.7381219020799357,-1.412227041048375,-1.2062872449274842,0.09543503189748392,0.3725390152106378,0.920878591779406,0.6630005059192534,0.08688097853193355,0.19541434045518002,0.1341638917105925,2.904941864411281,0.2949576960369349,-0.7676571690307554,0.0,0.2730377122857508,0.841130270468593,2.882181161772479,1.0506940906251039,0.5154497889271248,1.2381804215078063,2.069526407541211,-0.6690135597069435,-0.005271620233671115,0.0,0.0,-0.00652422117335405,0.5540180375615655,3.1949373500344436,1.3749631722572708,5.125810562918165,0.07651304920699431,1.4127379259210038,5.4824690493728845,7.643016495102106,3.212811627252571,2.5650960003142487,3.7354510896437723,-15.024201270314519,-1.7839805013182934,0.6036679309174524
160.35,164.18,192.82,105.44,196.32,142.02,124.39,154.59,111.0,137.89,171.76,204.52,176.48,2009-02-01,164.59,157.01,199.82,192.16,101.11,118.84,248.05,148.24,159.01,194.13,149.02,123.2,121.73,150.98,164.75,150.83,92.16,153.86,156.93,111.74,162.87,189.05,143.39,43.79,121.44,84.42,137.64,169.52,163.41,167.82,174.32,189.71,185.07,178.91,152.88,200.37,204.33,140.55,250.18,196.73,153.42,183.03,202.68,160.35,166.13,152.08,148.95,158.12,158.77,157.06,11.5,42.78196394,1.65236,100.9233335517988,-0.34241278591737867,0.01827429725187457,0.09858607621682225,-5.740602270350337,-0.9984624648113005,-1.0018649673426694,0.10456465863253328,1.3874184448114946,-1.1910766341143741,-0.17390048582184292,-0.3429139392348901,0.5884677633096302,3.376869402464422,-0.030373902976243983,0.6709933473033836,1.5635563396934948,0.0,-5.755394435039474,-5.683579925637439,0.4322977057381827,0.34462986435874754,-0.09428922344225654,-2.185795848447203,-0.02683843279660536,-0.3241493924170946,-3.288786684483558,0.2520062345685581,0.012140342372557456,-0.3309507918774379,0.04341219950969588,0.12356519635483565,0.1913509960058235,2.189538297113547,2.0406972705334425,-0.21663901104460592,0.0,-0.5011400009693023,-1.252010953703575,-0.8962324140714628,1.301663716612289,0.17712704636894117,-1.4399228099687633,1.9799052043364185,0.011473811038964499,0.010542962582249515,-0.5012541823544936,0.0,-0.2547772078798971,0.6358446335503309,0.078335377322869,0.4849877561327709,10.897332636460355,0.3105513505141211,-0.8243855717423365,1.802744595479755,0.024672473047093746,3.9066717894066794,-3.460018958727229,3.7561166105014125,-12.955891956325694,-2.3731853344696137,-1.6123519665455435
162.12,170.6,206.12,105.51,196.08,139.97,124.41,151.52,110.38,137.66,171.94,205.55,178.82,2009-03-01,171.44,157.59,200.36,206.27,100.87,120.03,248.84,148.7,159.2,193.18,147.07,123.79,116.52,151.5,165.25,150.92,92.16,153.92,156.97,104.82,164.29,188.45,143.39,44.63,120.51,84.52,138.7,171.66,158.47,170.94,172.74,189.73,184.71,178.91,154.1,201.36,205.57,141.21,256.53,197.33,153.28,196.56,207.95,162.12,166.52,151.23,147.91,157.47,160.08,158.73,10.5,42.31255535,1.70453636,100.9065104680404,1.097787562094421,3.8358248137458695,6.670141222378856,0.06636643998039204,-0.12232417427435749,-1.4539778821393234,0.016077170452621914,-2.005882157047445,-0.5601243300978886,-0.16693888834318216,0.10474251757726094,0.5023543132089081,1.3172157801979445,4.077581810934472,0.36872260465496964,0.26987871845438605,7.085763187882943,-0.23764740365637138,0.9963660942847063,0.317978089976112,0.30982714890051,0.1194180085977159,-0.490564098613433,-1.3171861213359115,0.4777530444298961,-4.374254533027067,0.3438247237944836,0.3030305349179585,0.0596520315949256,0.0,0.038988888660718146,0.025485823648629946,-6.393015065698293,0.8680822332776117,-0.31788106237975455,0.0,1.9000797827871452,-0.7687576608019775,0.11838523935034928,0.7671746391507028,1.2544862330029716,-3.0697079108976233,1.842064129594867,-0.9105116784224876,0.010541851158762938,-0.19471042984280373,0.0,0.794844239405279,0.4928693421406116,0.605027461624541,0.4684846728619796,2.5064958049378028,0.3045223893160198,-0.09129443085997835,7.131765438105209,2.566928558121173,3.1088575103425553,-0.016670561164122688,3.7450838587957147,-14.096648646276133,-1.7825234619335957,-2.1973916354797134
162.15,170.0,206.16,117.06,194.05,136.73,127.15,148.94,110.69,139.17,172.11,206.39,174.26,2009-04-01,170.75,158.2,201.0,206.27,111.61,134.26,249.68,149.06,159.33,188.83,137.23,125.4,114.05,152.25,165.99,151.05,97.41,154.01,157.17,99.75,164.1,188.27,143.39,45.1,120.77,81.62,138.91,173.14,161.89,183.89,170.82,189.9,184.51,179.23,153.55,202.32,204.81,141.32,234.28,198.18,154.55,196.56,207.97,162.15,165.73,152.37,149.25,157.77,160.11,158.85,9.75,43.00620354,1.60415238,102.9057180124296,0.018503099321875993,-0.3523198007316708,0.01940428840860875,10.388088870907364,-1.0406881404942503,-2.341993561156386,2.178492894172912,-1.7174089155268746,0.2804543386177194,1.0909330461543298,0.0988228535591773,0.40782694773966455,-2.5831276504031386,-0.4032852714422219,0.38633316995735356,0.3189159569659594,0.0,10.117809260087895,11.203650697335199,0.3369978315705069,0.24180559874382723,0.0816249692134896,-2.277525735766339,-6.925031363068079,1.292204665510166,-2.142598336083701,0.49382816405829644,0.4468066846332164,0.08610127365713538,5.5402677835282965,0.0584548452978062,0.12733178011226087,-4.957753760404682,-0.11571608222000762,-0.09556169765243538,0.0,1.0475967867454195,0.21551732479831998,-3.4913862770197035,0.15129140885115078,0.8584739497553784,2.1351791298697798,7.3025135014890274,-1.1177203334138852,0.08956089421978675,-0.1083365037438,0.1787011141774819,-0.35754954392386296,0.4756251534649536,-0.3703888439283709,0.07786784097838506,-9.07286356143917,0.42982544494192254,0.8251354355575558,0.0,0.009617234090875115,-6.069763920504051,1.9618760687333925,3.7613443736599748,-12.550475821289941,-1.8327580076108856,-2.5629428537052936
