date,p_active,p_passive,phi_bar_t
2012-01-01,0.000041330130774076266,0.9999586698692262,0.6737785579702629
2012-02-01,0.000034164275811454256,0.9999658357241887,0.6737622900413903
2012-03-01,0.00004012264875339554,0.9999598773512466,0.6737758167437476
2012-04-01,0.00004346062758946384,0.9999565393724104,0.6737833946256006
2012-05-01,0.00003228930931407188,0.9999677106906859,0.6737580334911563
2012-06-01,0.00004637740700111037,0.9999536225929989,0.6737900163002303
2012-07-01,0.000058568464356037575,0.999941431535644,0.6738176924470356
2012-08-01,0.000039449096332213346,0.9999605509036679,0.673774287644577
2012-09-01,0.00003519225281686165,0.9999648077471833,0.6737646237554962
2012-10-01,0.000028389431317716435,0.9999716105686823,0.6737491799854424
2012-11-01,0.00001738140262180033,0.9999826185973782,0.6737241895511138
2012-12-01,0.000030391408528705975,0.9999696085914712,0.6737537248754858
2013-01-01,0.00003197091700055115,0.9999680290829995,0.6737573106767069
2013-02-01,0.0000302930964546562,0.9999697069035455,0.6737535016873478
2013-03-01,0.00003822711194876823,0.9999617728880515,0.6737715134947881
2013-04-01,0.00004368876684897659,0.9999563112331513,0.673783912547505
2013-05-01,0.00005587332111809995,0.9999441266788822,0.6738115739310004
2013-06-01,0.00007055123431184415,0.9999294487656885,0.6738448957396441
2013-07-01,0.00006114240996241077,0.9999388575900379,0.6738235358201244
2013-08-01,0.00004989196839222993,0.999950108031608,0.6737979950599217
2013-09-01,0.00007543620976808413,0.9999245637902323,0.67385598561429
2013-10-01,0.00006367872078764979,0.9999363212792128,0.6738292937547072
2013-11-01,0.00005816113473619353,0.9999418388652644,0.6738167677270523
2013-12-01,0.00006811952346926131,0.9999318804765314,0.6738393752680143
2014-01-01,0.00010728006843701866,0.9998927199315637,0.6739282775641768
2014-02-01,0.000039740658366431104,0.9999602593416342,0.6737749495489084
2014-03-01,0.00008403285752501908,0.9999159671424757,0.6738755017299499
2014-04-01,0.000046121248118536304,0.9999538787518821,0.6737894347681591
2014-05-01,0.000030033322560388497,0.9999699666774403,0.6737529119484744
2014-06-01,0.00006999471235956292,0.9999300052876411,0.6738436323231248
2014-07-01,0.0000758576165189592,0.9999241423834817,0.6738569422921863
2014-08-01,0.000034057887162071246,0.9999659421128386,0.6737620485178055
2014-09-01,0.00006996120425695846,0.9999300387957436,0.6738435562530072
2014-10-01,0.00005414523344737626,0.9999458547665531,0.67380765082518
2014-11-01,0.000020415653230806923,0.9999795843467696,0.6737310779089368
2014-12-01,0.00005049013068079344,0.9999495098693195,0.6737993530083612
2015-01-01,0.0000646168533797037,0.9999353831466207,0.673831423503964
2015-02-01,0.000023088032872458285,0.9999769119671279,0.6737371447470402
2015-03-01,0.00004409062824190582,0.9999559093717585,0.6737848248535162
2015-04-01,0.000034510250494631405,0.9999654897495058,0.6737630754733547
2015-05-01,0.000026253976854813085,0.9999737460231457,0.67374433207525
2015-06-01,0.000053156821289964514,0.9999468431787105,0.6738054069312194
2015-07-01,0.00008858776989394532,0.9999114122301063,0.6738858422951474
2015-08-01,0.00008756266922966099,0.9999124373307707,0.6738835151109134
2015-09-01,0.00006698864805325718,0.9999330113519471,0.6738368079538657
2015-10-01,0.000033042680188825165,0.9999669573198116,0.6737597437942353
2015-11-01,0.00002892110124412879,0.999971078898756,0.6737503869828757
2015-12-01,0.000049636349720059685,0.99995036365028,0.6737974147542358
2016-01-01,0.00005416355967921559,0.9999458364403209,0.6738076924294039
2016-02-01,0.00002594437943910081,0.9999740556205609,0.6737436292269832
2016-03-01,0.000056382604171125655,0.9999436173958288,0.673812730105738
2016-04-01,0.00005685642678294573,0.9999431435732171,0.6738138057781577
2016-05-01,0.000041854829987595175,0.9999581451700125,0.6737797491427788
2016-06-01,0.000038856853737217045,0.9999611431462629,0.67377294313503
2016-07-01,0.000014919733462798671,0.9999850802665373,0.6737186010680933
2016-08-01,0.000028303891227640363,0.9999716961087726,0.6737489857922712
2016-09-01,0.00004320908566619724,0.999956790914334,0.6737828235749533
2016-10-01,0.00005499027923238639,0.9999450097207678,0.673809569248703
2016-11-01,0.000023894611628643872,0.9999761053883717,0.673738975842688
2016-12-01,0.000032158286594155444,0.9999678417134061,0.6737577360432875
2017-01-01,0.000017977807598778803,0.9999820221924016,0.6737255435101037
2017-02-01,0.000014166886853382211,0.9999858331131468,0.673716891955202
2017-03-01,0.00004084848031582257,0.9999591515196844,0.6737774645270608
2017-04-01,0.00005137146900137316,0.9999486285309989,0.6738013538232237
2017-05-01,0.000037775806917892506,0.9999622241930824,0.6737704889417961
2017-06-01,0.00006417727157524286,0.9999358227284252,0.6738304255650486
2017-07-01,0.00009530803639205334,0.9999046919636083,0.6739010986487809
2017-08-01,0.0001100997016695896,0.999889900298331,0.6739346786974838
2017-09-01,0.00010193392588121192,0.9998980660741194,0.6739161407476637
2017-10-01,0.00009008146035867004,0.9999099185396418,0.6738892332722696
2017-11-01,0.000047973561846006876,0.9999520264381547,0.6737936398920592
2017-12-01,0.00008313049747686763,0.9999168695025239,0.6738734531915471
2018-01-01,0.00011682245079985856,0.9998831775492009,0.6739499406871905
2018-02-01,0.0002180081743834573,0.9997819918256173,0.6741796525865742
2018-03-01,0.0012869401453022408,0.9987130598546986,0.6766063426833138
2018-04-01,0.009380405698356215,0.9906195943016446,0.6949801337572363
2018-05-01,0.071609143978282,0.9283908560217186,0.8362518582680947
2018-06-01,0.9996666611955405,0.0003333388044603276,2.9431286731695754
2018-07-01,0.9999992271395887,7.728604122052657e-7,2.9438836646048494
2018-08-01,0.9999999813967545,1.8603246286993338e-8,2.943885376919987
2018-09-01,0.9999999999999749,2.5861595902113554e-14,2.943885419153031
2018-10-01,0.9999999993179693,6.820315425156245e-10,2.9438854176047413
2018-11-01,0.9999999999998305,1.703415945455666e-13,2.9438854191527026
2018-12-01,1.0000000000000009,1.3427637678159624e-17,2.94388541915309
2019-01-01,1.0000000000000009,1.0284352233312866e-16,2.94388541915309
2019-02-01,0.9999999999999982,2.656590436446141e-15,2.9438854191530837
2019-03-01,1.0000000000000007,1.0314245925287645e-16,2.943885419153089
2019-04-01,0.9999999999999998,1.1305631301204514e-15,2.9438854191530877
2019-05-01,0.9999999999999963,4.438241916880804e-15,2.9438854191530797
2019-06-01,0.9999999999999963,4.372455480823849e-15,2.9438854191530797
2019-07-01,0.999999999905387,9.461354764440865e-11,2.9438854189382972
2019-08-01,0.9999999960787885,3.921212096562505e-9,2.9438854102511507
2019-09-01,0.9999009345238433,0.00009906547615746007,2.943660520640873
2019-10-01,0.9462667035622383,0.053733296437762375,2.8219000525646005
2019-11-01,0.7196305075728463,0.28036949242715437,2.3073904043056594
2019-12-01,0.4153056071035174,0.5846943928964834,1.616511805618623
2020-01-01,0.110338833620752,0.8896611663792489,0.9241760263743134
2020-02-01,0.01771952673126512,0.9822804732687358,0.7139116120707514
2020-03-01,0.001097136692966457,0.9989028633070345,0.6761754507550705
2020-04-01,1.5737710792382853e-8,0.99999998426229,0.6736847660066706
2020-05-01,3.8072036059802074e-7,0.9999996192796401,0.6736855945905336
2020-06-01,6.220733723892029e-6,0.9999937792662766,0.6736988525928937
2020-07-01,0.00013791845032891525,0.9998620815496716,0.6739978328398537
2020-08-01,0.0022366080324601216,0.9977633919675404,0.678762279374941
2020-09-01,0.02929774455749681,0.9707022554425035,0.7401964901557974
2020-10-01,0.16243284295241583,0.8375671570475846,1.0424398822452743
2020-11-01,0.9337205441675166,0.06627945583248393,2.793417752863978
2020-12-01,0.9997777712408014,0.00022222875919916207,2.943380915270867
2021-01-01,0.9999996588744943,3.41125506268795e-7,2.9438846447297298
2021-02-01,0.9999994900822018,5.099177986424028e-7,2.9438842615373506
2021-03-01,0.9999999983753775,1.6246228092206282e-9,2.943885415464868
2021-04-01,0.9999999974071848,2.59281550679201e-9,2.9438854132668766
2021-05-01,0.9999999949676346,5.032365615850074e-9,2.9438854077286076
2021-06-01,0.999999998913268,1.0867322312106632e-9,2.9438854166859874
2021-07-01,0.9999999851806771,1.4819323084465837e-8,2.9438853855102503
2021-08-01,0.999999996641156,3.3588442384199277e-9,2.9438854115278374
2021-09-01,0.9999999730673625,2.6932637731374136e-8,2.9438853580105953
2021-10-01,0.9999077836168673,0.00009221638313296033,2.9436760694565742
2021-11-01,0.975065222106824,0.024934777893176135,2.8872784692030744
2021-12-01,0.5103057035870534,0.48969429641294654,1.8321810900986593
2022-01-01,9.540759175540522e-6,0.999990459240824,0.6737063897169606
2022-02-01,4.880911068571922e-7,0.9999995119088926,0.6736858383436748
2022-03-01,0.00007583833302023572,0.9999241616669792,0.6738568985147734
2022-04-01,0.00006401215723096308,0.9999359878427685,0.6738300507223498
2022-05-01,0.00002067805350927937,0.9999793219464903,0.6737316736102292
2022-06-01,0.0009340094892621328,0.9990659905107374,0.6758051192648458
2022-07-01,0.00006122262505486875,0.9999387773749447,0.6738237179244821
2022-08-01,0.0002670292293131835,0.9997329707706863,0.6742909402192442
2022-09-01,0.0001547600438602583,0.9998452399561392,0.6740360666370896
2022-10-01,0.00002310678112458443,0.9999768932188748,0.6737371873093345
2022-11-01,7.446829107675847e-6,0.9999925531708919,0.6737016360754781
2022-12-01,0.000012742700060329992,0.9999872572999392,0.6737136587653629
2023-01-01,0.000037049157261415665,0.9999629508427381,0.673768839301245
2023-02-01,6.639472892721973e-7,0.9999993360527104,0.6736862375725015
2023-03-01,0.000025036197248855577,0.9999749638027511,0.6737415674711493
2023-04-01,0.0009224641443736115,0.9990775358556262,0.6757789090149268
2023-05-01,0.030921652730897763,0.9690783472691019,0.7438830876097202
2023-06-01,0.9949183443361306,0.0050816556638694005,2.9323490409643496
